GISJOIN,YEAR,TRACTA,COUNTY,STATE,Total Pop,% White,% Black,% Other races,Total Units,% Occupied,% Vacant,% Owner Occupied,% Renter
G1700310EGT0069,1960,69,Cook,Illinois,8021.0,1.0,0.00012467273407305821,0.0,2219.0,0.9391617845876521,0.06083821541234791,0.8977927063339731,0.10220729366602688
G1700310EGT0070,1960,70,Cook,Illinois,4159.0,1.0,0.0,0.0,1149.0,0.9190600522193212,0.08093994778067885,0.9706439393939394,0.029356060606060608
G1700310EGT0071,1960,71,Cook,Illinois,15702.0,0.9969430645777608,6.368615462998345e-05,0.002165329257419437,4456.0,0.9097845601436265,0.09021543985637342,0.8865318204242725,0.11346817957572769
G1700310EVC0014,1960,14,Cook,Illinois,5455.0,0.9827681026581119,0.008982584784601283,0.008432630614115491,739.0,0.9756427604871448,0.02435723951285521,0.6837725381414702,0.31622746185852985
G1700310EVC0015,1960,15,Cook,Illinois,2929.0,0.9948787982246501,0.0020484807101399795,0.006145442130419939,911.0,0.9879253567508233,0.012074643249176729,0.5255555555555556,0.47444444444444445
G1700310EVC0016,1960,16,Cook,Illinois,4156.0,0.9990375360923965,0.0014436958614051972,0.0,1435.0,0.9763066202090592,0.023693379790940768,0.7673090649536045,0.23269093504639543
G1700310EVC0017,1960,17,Cook,Illinois,4009.0,0.9960089797954602,0.0027438263906211027,0.001746071339486156,1186.0,0.9924114671163575,0.007588532883642495,0.9005947323704333,0.0994052676295667
G1700310EVC0018,1960,18,Cook,Illinois,3817.0,0.9853287922452187,0.005501702908042965,0.009169504846738277,1275.0,0.9850980392156863,0.014901960784313726,0.6130573248407644,0.3869426751592357
G1700310EVC0019,1960,19,Cook,Illinois,5741.0,0.05643616094757011,0.943215467688556,0.0026127852290541717,1691.0,0.9515079834417505,0.04849201655824956,0.40397762585456803,0.5960223741454319
G1700310EVC0020,1960,20,Cook,Illinois,5009.0,0.8676382511479337,0.11659013775204631,0.014973048512677181,1941.0,0.9587841318907779,0.04121586810922205,0.2735088662009672,0.7264911337990327
G1700310EVC0021,1960,21,Cook,Illinois,4589.0,0.9520592721725866,0.03878840706036173,0.010895619960775768,2116.0,0.8842155009451795,0.11578449905482041,0.2169962586851951,0.7830037413148049
G1700310EVC0022,1960,22,Cook,Illinois,3564.0,0.920314253647587,0.0718294051627385,0.006172839506172839,1424.0,0.9592696629213483,0.04073033707865169,0.22693997071742314,0.7730600292825769
G1700310EVC0023,1960,23,Cook,Illinois,3901.0,0.5521661112535248,0.4452704434760318,0.004357856959753909,1115.0,0.9775784753363229,0.02242152466367713,0.6284403669724771,0.37155963302752293
G1700310EVC0024,1960,24,Cook,Illinois,4315.0,0.9791425260718424,0.018308227114716108,0.0027809965237543454,1374.0,0.9708879184861717,0.02911208151382824,0.5554722638680659,0.444527736131934
G1700310EVC0025,1960,25,Cook,Illinois,3249.0,0.8381040320098492,0.15820252385349337,0.0024622960911049553,1149.0,0.9773716275021758,0.022628372497824196,0.37043633125556547,0.6295636687444346
