NHGISCODE|GJOIN1970|GJOIN1980|GJOIN1990|GJOIN2000|GJOIN2012|STATE|COUNTY|TRACTA|Total_1970|Total_1980|Total_1990|Total_2000|Total_2010|High_Attainment_1970|High_Attainment_1980|High_Attainment_1990|High_Attainment_2000|High_Attainment_2010
G1700230060200|G17002300602|G17002300602|G17002300602|G1700230060200|G1700230060200|Illinois|Clark County|60200|2504.0|2606.0|2717.0|3013.0|2968.0|0.09065495207667731|0.08557175748273216|0.09569377990430622|0.15665449717889146|0.18396226415094338
G1700230060300|G17002300603|G17002300603|G17002300603|G1700230060300|G1700230060300|Illinois|Clark County|60300|3541.0|0.0|3694.0|3877.0|3725.0|0.030499858796950014||0.09610178668110449|0.1258705184420944|0.17100671140939597
G1700230060400|G17002300604|G17002300604|G17002300604|G1700230060400|G1700230060400|Illinois|Clark County|60400|1217.0|0.0|1339.0|1331.0|1134.0|0.03779786359901397||0.06348020911127707|0.1247182569496619|0.1437389770723104
G1700250971900|||G17002509719|G1700250971900|G1700250971900|Illinois|Clay County|971900|0.0|0.0|1621.0|1821.0|1776.0|||0.04441702652683529|0.09610104338275673|0.09121621621621621
G1700250972000|||G17002509720|G1700250972000|G1700250972000|Illinois|Clay County|972000|0.0|0.0|2783.0|2129.0|2154.0|||0.06539705353934602|0.08548614372945045|0.13974001857010213
G1700250972100|||G17002509721|G1700250972100|G1700250972100|Illinois|Clay County|972100|0.0|0.0|1690.0|3750.0|3496.0|||0.08698224852071006|0.104|0.1604691075514874
G1700250972200|||G17002509722|G1700250972200|G1700250972200|Illinois|Clay County|972200|0.0|0.0|1866.0|2198.0|2134.0|||0.11254019292604502|0.09599636032757052|0.14104967197750704
G1700250972300|||G17002509723|||Illinois|Clay County|972300|0.0|0.0|1687.0|0.0|0.0|||0.07468879668049792||
G1700270900100||G17002709001|G17002709001|G1700270900100|G1700270900100|Illinois|Clinton County|900100|0.0|2619.0|3082.0|3335.0|4188.0||0.11951126384116074|0.1391953277092797|0.21559220389805098|0.30682903533906397
G1700270900200||G17002709002|G17002709002|G1700270900200|G1700270900200|Illinois|Clinton County|900200|0.0|914.0|1009.0|1125.0|1343.0||0.044857768052516414|0.09514370664023786|0.10133333333333333|0.1921072226358898
G1700270900300||G17002709003|G17002709003|G1700270900300|G1700270900300|Illinois|Clinton County|900300|0.0|0.0|3842.0|4156.0|4587.0|||0.10203019260801666|0.15712223291626565|0.16372356660126444
G1700270900400||G17002709004|G17002709004|G1700270900400||Illinois|Clinton County|900400|0.0|0.0|4402.0|4726.0|0.0|||0.08859609268514311|0.1089716462124418|
G1700270900401|||||G1700270900401|Illinois|Clinton County|900401|0.0|0.0|0.0|0.0|1015.0|||||0.07192118226600985
G1700270900402|||||G1700270900402|Illinois|Clinton County|900402|0.0|0.0|0.0|0.0|3743.0|||||0.20464867753139193
G1700270900500||G17002709005|G17002709005|G1700270900500|G1700270900500|Illinois|Clinton County|900500|0.0|3413.0|4717.0|4827.0|4997.0||0.04775857017286844|0.05236379054483782|0.06505075616324839|0.10626375825495298
G1700270900600||G17002709006|G17002709006|G1700270900600||Illinois|Clinton County|900600|0.0|3705.0|4511.0|5294.0|0.0||0.0680161943319838|0.09487918421636|0.13808084624102757|
G1700270900601|||||G1700270900601|Illinois|Clinton County|900601|0.0|0.0|0.0|0.0|1556.0|||||0.18123393316195371
G1700270900602|||||G1700270900602|Illinois|Clinton County|900602|0.0|0.0|0.0|0.0|4641.0|||||0.2594268476621418
G1700290000100|||G17002900001|G1700290000100|G1700290000100|Illinois|Coles County|100|0.0|0.0|2096.0|2178.0|2119.0|||0.08635496183206107|0.1487603305785124|0.15478999528079282
G1700290000200|||G17002900002|G1700290000200|G1700290000200|Illinois|Coles County|200|0.0|0.0|3324.0|3848.0|4204.0|||0.1365824308062575|0.15774428274428273|0.16555661274976213
G1700290000300|||G17002900003|G1700290000300|G1700290000300|Illinois|Coles County|300|0.0|0.0|3054.0|3136.0|3220.0|||0.14145383104125736|0.14508928571428573|0.17111801242236024
G1700290000400|||G17002900004|G1700290000400|G1700290000400|Illinois|Coles County|400|0.0|0.0|1925.0|1856.0|1916.0|||0.027532467532467533|0.06573275862068965|0.10542797494780794
G1700290000500|||G17002900005|G1700290000500|G1700290000500|Illinois|Coles County|500|0.0|0.0|4014.0|4154.0|4134.0|||0.16467364225211759|0.1904188733750602|0.2351233671988389
G1700290000600|||G17002900006|G1700290000600|G1700290000600|Illinois|Coles County|600|0.0|0.0|2225.0|2385.0|2596.0|||0.1397752808988764|0.20461215932914045|0.2349768875192604
G1700290000700|||G17002900007|G1700290000700|G1700290000700|Illinois|Coles County|700|0.0|0.0|2351.0|2556.0|2670.0|||0.3594215227562739|0.31768388106416273|0.3561797752808989
G1700290000800|||G17002900008|G1700290000800|G1700290000800|Illinois|Coles County|800|0.0|0.0|431.0|516.0|696.0|||0.48259860788863107|0.5406976744186046|0.3175287356321839
G1700290000900|||G17002900009|G1700290000900|G1700290000900|Illinois|Coles County|900|0.0|0.0|2253.0|2484.0|2939.0|||0.5454948956946294|0.5273752012882448|0.5607349438584552
G1700290001000|||G17002900010|G1700290001000|G1700290001000|Illinois|Coles County|1000|0.0|0.0|2360.0|2419.0|2335.0|||0.1690677966101695|0.1934683753617197|0.2531049250535332
G1700290001100|||G17002900011|G1700290001100|G1700290001100|Illinois|Coles County|1100|0.0|0.0|2726.0|2447.0|2377.0|||0.13903154805575935|0.12505108295872497|0.1750105174589819
G1700290001200|||G17002900012|G1700290001200|G1700290001200|Illinois|Coles County|1200|0.0|0.0|2377.0|2347.0|2097.0|||0.12620950778291964|0.14614401363442692|0.16404387219837863
G1700290990100||G17002909901||||Illinois|Coles County|990100|0.0|1954.0|0.0|0.0|0.0||0.057318321392016376|||
G1700290990200||G17002909902||||Illinois|Coles County|990200|0.0|2940.0|0.0|0.0|0.0||0.09795918367346938|||
G1700290990300||G17002909903||||Illinois|Coles County|990300|0.0|3795.0|0.0|0.0|0.0||0.10619235836627142|||
G1700290990400||G17002909904||||Illinois|Coles County|990400|0.0|3176.0|0.0|0.0|0.0||0.15144836272040302|||
G1700290990500||G17002909905||||Illinois|Coles County|990500|0.0|1195.0|0.0|0.0|0.0||0.12133891213389121|||
G1700290990600||G17002909906||||Illinois|Coles County|990600|0.0|1156.0|0.0|0.0|0.0||0.14186851211072665|||
G1700290990700||G17002909907||||Illinois|Coles County|990700|0.0|2492.0|0.0|0.0|0.0||0.31420545746388445|||
G1700290990800||G17002909908||||Illinois|Coles County|990800|0.0|2872.0|0.0|0.0|0.0||0.358983286908078|||
G1700290999999||G1700290999999||||Illinois|Coles County|999999|0.0|2364.0|0.0|0.0|0.0||0.20135363790186125|||
G1700310000000||||G1700310000000||Illinois|Cook County|0|0.0|0.0|0.0|0.0|0.0|||||
G1700310010100|G17003100101|G17003100101|G17003100101|G1700310010100|G1700310010100|Illinois|Cook County|10100|4180.0|3318.0|3689.0|3183.0|3163.0|0.1937799043062201|0.2314647377938517|0.21821631878557876|0.2849513038014452|0.28959848245336706
G1700310010200|G17003100102|G17003100102|G17003100102|G1700310010200||Illinois|Cook County|10200|5720.0|5555.0|5967.0|6225.0|0.0|0.18461538461538463|0.2747074707470747|0.3028322440087146|0.2302008032128514|
G1700310010201|||||G1700310010201|Illinois|Cook County|10201|0.0|0.0|0.0|0.0|4288.0|||||0.34538246268656714
G1700310010202|||||G1700310010202|Illinois|Cook County|10202|0.0|0.0|0.0|0.0|1866.0|||||0.3429796355841372
G1700310010300|G17003100103|G17003100103|G17003100103|G1700310010300|G1700310010300|Illinois|Cook County|10300|4882.0|4883.0|5012.0|4970.0|4569.0|0.22531749283080704|0.3473274626254352|0.400438946528332|0.3738430583501006|0.3029109214270081
G1700310010400|G17003100104|G17003100104|G17003100104|G1700310010400|G1700310010400|Illinois|Cook County|10400|3306.0|2688.0|2878.0|3014.0|2703.0|0.25045372050816694|0.42782738095238093|0.4864489228630994|0.4996682149966821|0.5930447650758417
G1700310010500|G17003100105|G17003100105|G17003100105|G1700310010500||Illinois|Cook County|10500|7029.0|6858.0|7021.0|7135.0|0.0|0.18608621425522834|0.29600466608340625|0.37359350519868967|0.3733707077785564|
G1700310010501|||||G1700310010501|Illinois|Cook County|10501|0.0|0.0|0.0|0.0|2999.0|||||0.49849949983327774
G1700310010502|||||G1700310010502|Illinois|Cook County|10502|0.0|0.0|0.0|0.0|2160.0|||||0.42916666666666664
G1700310010503|||||G1700310010503|Illinois|Cook County|10503|0.0|0.0|0.0|0.0|1270.0|||||0.4559055118110236
G1700310010600|G17003100106|G17003100106|G17003100106|G1700310010600|G1700310010600|Illinois|Cook County|10600|4605.0|4471.0|4610.0|4418.0|4938.0|0.1752442996742671|0.32654887049876985|0.39370932754880694|0.40176550475328204|0.4621304171729445
G1700310010700|G17003100107|G17003100107|G17003100107|G1700310010700||Illinois|Cook County|10700|5548.0|5473.0|5793.0|6220.0|0.0|0.15591204037490988|0.3228576649004202|0.28413602623856377|0.24662379421221864|
G1700310010701|||||G1700310010701|Illinois|Cook County|10701|0.0|0.0|0.0|0.0|2789.0|||||0.4883470778056651
G1700310010702|||||G1700310010702|Illinois|Cook County|10702|0.0|0.0|0.0|0.0|3694.0|||||0.33567948023822414
G1700310010800|G17003100108|G17003100108|G17003100108|G1700310010800||Illinois|Cook County|10800|2434.0|2307.0|2425.0|2771.0|0.0|0.09449465899753492|0.22973558734286953|0.20329896907216494|0.1526524720317575|
G1700310010900|G17003100109|G17003100109|G17003100109|G1700310010900||Illinois|Cook County|10900|832.0|849.0|758.0|719.0|0.0|0.12139423076923077|0.2756183745583039|0.29683377308707126|0.35465924895688455|
G1700310020100|G17003100201|G17003100201|G17003100201|G1700310020100|G1700310020100|Illinois|Cook County|20100|2624.0|2472.0|2415.0|2504.0|2739.0|0.19207317073170732|0.2540453074433657|0.35942028985507246|0.3470447284345048|0.3358890105878058
G1700310020200|G17003100202|G17003100202|G17003100202|G1700310020200|G1700310020200|Illinois|Cook County|20200|4123.0|4091.0|4098.0|4261.0|4141.0|0.17632791656560756|0.32021510633097044|0.3589555880917521|0.4505984510678245|0.48997826611929485
G1700310020300|G17003100203|G17003100203|G17003100203|G1700310020300||Illinois|Cook County|20300|6358.0|6653.0|6912.0|6730.0|0.0|0.15791129285938973|0.23538253419509997|0.33666087962962965|0.4469539375928678|
G1700310020301|||||G1700310020301|Illinois|Cook County|20301|0.0|0.0|0.0|0.0|3212.0|||||0.488480697384807
G1700310020302|||||G1700310020302|Illinois|Cook County|20302|0.0|0.0|0.0|0.0|3185.0|||||0.4530612244897959
G1700310020400|G17003100204|G17003100204|G17003100204|G1700310020400|G1700310020400|Illinois|Cook County|20400|2880.0|2828.0|2789.0|2927.0|2997.0|0.21909722222222222|0.30198019801980197|0.3897454284689853|0.4072429108302016|0.4581247914581248
G1700310020500|G17003100205|G17003100205|G17003100205|G1700310020500|G1700310020500|Illinois|Cook County|20500|3778.0|3582.0|4293.0|4432.0|3969.0|0.12916887241926944|0.22082635399218314|0.2706731889121826|0.3154332129963899|0.2741244646006551
G1700310020600|G17003100206|G17003100206|G17003100206|G1700310020600||Illinois|Cook County|20600|6444.0|6215.0|6223.0|6571.0|0.0|0.1218187461204221|0.2325020112630732|0.3160854893138358|0.36995891036371936|
G1700310020601|||||G1700310020601|Illinois|Cook County|20601|0.0|0.0|0.0|0.0|4007.0|||||0.33765909658098325
G1700310020602|||||G1700310020602|Illinois|Cook County|20602|0.0|0.0|0.0|0.0|2608.0|||||0.41526073619631904
G1700310020700|G17003100207|G17003100207|G17003100207|G1700310020700||Illinois|Cook County|20700|5131.0|5376.0|5478.0|5894.0|0.0|0.13447671019294485|0.23846726190476192|0.30156991602774735|0.3120122158126909|
G1700310020701|||||G1700310020701|Illinois|Cook County|20701|0.0|0.0|0.0|0.0|1318.0|||||0.417298937784522
G1700310020702|||||G1700310020702|Illinois|Cook County|20702|0.0|0.0|0.0|0.0|4626.0|||||0.28685689580631213
G1700310020800|G17003100208|G17003100208|G17003100208|G1700310020800||Illinois|Cook County|20800|7738.0|7274.0|7864.0|8604.0|0.0|0.09873352287412768|0.20483915314819906|0.2466937945066124|0.3300790330079033|
G1700310020801|||||G1700310020801|Illinois|Cook County|20801|0.0|0.0|0.0|0.0|3888.0|||||0.2908950617283951
G1700310020802|||||G1700310020802|Illinois|Cook County|20802|0.0|0.0|0.0|0.0|4650.0|||||0.401505376344086
G1700310020900|G17003100209|G17003100209|G17003100209|G1700310020900||Illinois|Cook County|20900|5437.0|5495.0|6125.0|6741.0|0.0|0.1690270369689167|0.26824385805277523|0.2653061224489796|0.26924788607031597|
G1700310020901|||||G1700310020901|Illinois|Cook County|20901|0.0|0.0|0.0|0.0|3601.0|||||0.2574284920855318
G1700310020902|||||G1700310020902|Illinois|Cook County|20902|0.0|0.0|0.0|0.0|3067.0|||||0.16889468536028693
G1700310030100|G17003100301|G17003100301|G17003100301|G1700310030100||Illinois|Cook County|30100|8694.0|8687.0|9121.0|9404.0|0.0|0.2634000460087417|0.3163347530793139|0.3750685231882469|0.43534666099532116|
G1700310030101|||||G1700310030101|Illinois|Cook County|30101|0.0|0.0|0.0|0.0|3076.0|||||0.5165799739921977
G1700310030102|||||G1700310030102|Illinois|Cook County|30102|0.0|0.0|0.0|0.0|2563.0|||||0.5029262582910652
G1700310030103|||||G1700310030103|Illinois|Cook County|30103|0.0|0.0|0.0|0.0|1363.0|||||0.4446074834922964
G1700310030104|||||G1700310030104|Illinois|Cook County|30104|0.0|0.0|0.0|0.0|1439.0|||||0.28353022932592076
G1700310030200|G17003100302|G17003100302|G17003100302|G1700310030200|G1700310030200|Illinois|Cook County|30200|4159.0|4197.0|4283.0|4264.0|4067.0|0.13753306083193076|0.30664760543245173|0.4071912211067009|0.5429174484052532|0.6132284238996804
G1700310030300|G17003100303|G17003100303|G17003100303|G1700310030300|G1700310030300|Illinois|Cook County|30300|1793.0|2097.0|2274.0|2389.0|2012.0|0.10708310094813163|0.1726275631855031|0.2757255936675462|0.2645458350774383|0.3523856858846918
G1700310030400|G17003100304|G17003100304|G17003100304|G1700310030400|G1700310030400|Illinois|Cook County|30400|1839.0|1797.0|2124.0|2184.0|1900.0|0.1348558999456226|0.2353923205342237|0.2612994350282486|0.38461538461538464|0.5336842105263158
G1700310030500|G17003100305|G17003100305|G17003100305|G1700310030500|G1700310030500|Illinois|Cook County|30500|5103.0|4621.0|5271.0|5125.0|4917.0|0.10640799529688419|0.21813460289980524|0.31568962246253085|0.3662439024390244|0.6076876143990237
G1700310030600|G17003100306|G17003100306|G17003100306|G1700310030600||Illinois|Cook County|30600|7882.0|6726.0|7437.0|7677.0|0.0|0.19487439736107587|0.23342253939934582|0.345166061583972|0.35847336199036084|
G1700310030601|||||G1700310030601|Illinois|Cook County|30601|0.0|0.0|0.0|0.0|2576.0|||||0.48330745341614906
G1700310030603|||||G1700310030603|Illinois|Cook County|30603|0.0|0.0|0.0|0.0|1505.0|||||0.4558139534883721
G1700310030604|||||G1700310030604|Illinois|Cook County|30604|0.0|0.0|0.0|0.0|2350.0|||||0.605531914893617
G1700310030700|G17003100307|G17003100307|G17003100307|G1700310030700||Illinois|Cook County|30700|6269.0|6604.0|7717.0|8164.0|0.0|0.15664380283936832|0.3110236220472441|0.35207982376571206|0.41878980891719747|
G1700310030701|||||G1700310030701|Illinois|Cook County|30701|0.0|0.0|0.0|0.0|1427.0|||||0.4533987386124737
G1700310030702|||||G1700310030702|Illinois|Cook County|30702|0.0|0.0|0.0|0.0|1372.0|||||0.652332361516035
G1700310030703|||||G1700310030703|Illinois|Cook County|30703|0.0|0.0|0.0|0.0|2481.0|||||0.573559048770657
G1700310030706|||||G1700310030706|Illinois|Cook County|30706|0.0|0.0|0.0|0.0|2900.0|||||0.5565517241379311
G1700310030800|G17003100308|G17003100308|G17003100308|G1700310030800|G1700310030800|Illinois|Cook County|30800|4021.0|3731.0|3851.0|3685.0|3459.0|0.11489679184282517|0.2272849102117395|0.4466372370812776|0.5546811397557666|0.6808326105810928
G1700310030900|G17003100309|G17003100309|G17003100309|G1700310030900|G1700310030900|Illinois|Cook County|30900|2742.0|2418.0|2319.0|2719.0|2536.0|0.10029175784099198|0.12572373862696443|0.25700733074601123|0.4119161456417801|0.5871451104100947
G1700310031000|G17003100310|G17003100310|G17003100310|G1700310031000|G1700310031000|Illinois|Cook County|31000|3138.0|2997.0|3265.0|3124.0|2830.0|0.09273422562141491|0.11945278611945279|0.19295558958652373|0.49583866837387963|0.627208480565371
G1700310031100|G17003100311|G17003100311|G17003100311|G1700310031100|G1700310031100|Illinois|Cook County|31100|4041.0|3578.0|3738.0|3828.0|3454.0|0.10244988864142539|0.11486864169927334|0.2164258962011771|0.4015151515151515|0.5500868558193399
G1700310031200|G17003100312|G17003100312|G17003100312|G1700310031200|G1700310031200|Illinois|Cook County|31200|4412.0|3621.0|4026.0|4106.0|4136.0|0.07184950135992747|0.056338028169014086|0.10084451068057626|0.14564052605942523|0.3225338491295938
G1700310031300|G17003100313|G17003100313|G17003100313|G1700310031300|G1700310031300|Illinois|Cook County|31300|5294.0|5701.0|5876.0|6094.0|5736.0|0.21137136380808463|0.2853885283283634|0.388359428182437|0.4102395799146702|0.4271269177126918
G1700310031400|G17003100314|G17003100314|G17003100314|G1700310031400|G1700310031400|Illinois|Cook County|31400|4307.0|4245.0|4692.0|5415.0|4575.0|0.2653819363826329|0.408716136631331|0.507459505541347|0.6206832871652816|0.7217486338797814
G1700310031500|G17003100315|G17003100315|G17003100315|G1700310031500||Illinois|Cook County|31500|6716.0|5691.0|6123.0|6741.0|0.0|0.08472304943418701|0.23791952205236339|0.2023517883390495|0.21495327102803738|
G1700310031501|||||G1700310031501|Illinois|Cook County|31501|0.0|0.0|0.0|0.0|2975.0|||||0.37747899159663867
G1700310031502|||||G1700310031502|Illinois|Cook County|31502|0.0|0.0|0.0|0.0|3518.0|||||0.36981239340534394
G1700310031600|G17003100316|G17003100316|G17003100316|G1700310031600||Illinois|Cook County|31600|2521.0|1801.0|1842.0|2445.0|0.0|0.03847679492264974|0.0832870627429206|0.20955483170466885|0.21922290388548057|
G1700310031700|G17003100317|G17003100317|G17003100317|G1700310031700|G1700310031700|Illinois|Cook County|31700|6318.0|4930.0|4724.0|5199.0|5429.0|0.06125356125356125|0.12778904665314403|0.20427603725656224|0.39719176764762454|0.5312212193774176
G1700310031800|G17003100318|G17003100318|G17003100318|G1700310031800|G1700310031800|Illinois|Cook County|31800|1521.0|1412.0|1399.0|1526.0|1433.0|0.11702827087442472|0.22096317280453256|0.3023588277340958|0.42070773263433814|0.685973482205164
G1700310031900|G17003100319|G17003100319|G17003100319|G1700310031900|G1700310031900|Illinois|Cook County|31900|2146.0|1839.0|1805.0|1875.0|1835.0|0.09133271202236719|0.21587819467101685|0.4005540166204986|0.5397333333333333|0.6212534059945504
G1700310032000|G17003100320|G17003100320|G17003100320|G1700310032000||Illinois|Cook County|32000|735.0|605.0|402.0|701.0|0.0|0.050340136054421766|0.0|0.0845771144278607|0.5563480741797432|
G1700310032100|G17003100321|G17003100321|G17003100321|G1700310032100|G1700310032100|Illinois|Cook County|32100|6198.0|4660.0|5382.0|5719.0|5346.0|0.09390125847047434|0.15300429184549355|0.3385358602749907|0.49274348662353556|0.6300037411148522
G1700310040100|G17003100401|G17003100401|G17003100401|G1700310040100|G1700310040100|Illinois|Cook County|40100|3056.0|2863.0|2921.0|3215.0|2934.0|0.07362565445026178|0.13971358714635|0.2375898664840808|0.29486780715396577|0.4444444444444444
G1700310040200|G17003100402|G17003100402|G17003100402|G1700310040200||Illinois|Cook County|40200|9891.0|9570.0|9847.0|10565.0|0.0|0.10474168435951875|0.16238244514106584|0.21661419721742664|0.2729768102224326|
